,tier,leagueId,queue,name,entries,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
48,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '8pM-SXOvuwvOB6diagT73xLA2e1ojm1JhTFvOd-gmFrfbsc', 'summonerName': 'Liiv OnFleek', 'leaguePoints': 1150, 'rank': 'I', 'wins': 1127, 'losses': 1054, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",8pM-SXOvuwvOB6diagT73xLA2e1ojm1JhTFvOd-gmFrfbsc,Liiv OnFleek,1150,1127,1054,True,False,False,False
49,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'WP3xryrtPej6ivSVx5WREWPuina4_hr9r7yvea_Z4kHxu9g', 'summonerName': '곽곽보성', 'leaguePoints': 1148, 'rank': 'I', 'wins': 514, 'losses': 447, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",WP3xryrtPej6ivSVx5WREWPuina4_hr9r7yvea_Z4kHxu9g,곽곽보성,1148,514,447,True,False,False,True
50,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'ecFgvcBK5lL15JKrqoF3g-WlAFFnT3ruuwrWh1lZhaFaZtM', 'summonerName': '한영원', 'leaguePoints': 1147, 'rank': 'I', 'wins': 302, 'losses': 227, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",ecFgvcBK5lL15JKrqoF3g-WlAFFnT3ruuwrWh1lZhaFaZtM,한영원,1147,302,227,False,False,False,False
51,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'gcCpTV37Efh_z1C0CYiB4sJYE4y4VvxC6Mf_6fjF2-EDpKyh5N9qC6pxww', 'summonerName': 'zhong men dui ju', 'leaguePoints': 1147, 'rank': 'I', 'wins': 475, 'losses': 407, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",gcCpTV37Efh_z1C0CYiB4sJYE4y4VvxC6Mf_6fjF2-EDpKyh5N9qC6pxww,zhong men dui ju,1147,475,407,True,False,False,False
52,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'x076fdg9jvORqUmuVHgD7buyHCQ53QkTn-Qc9mS5Ea3HJHI', 'summonerName': 'Gen G Quid', 'leaguePoints': 1147, 'rank': 'I', 'wins': 1179, 'losses': 1098, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",x076fdg9jvORqUmuVHgD7buyHCQ53QkTn-Qc9mS5Ea3HJHI,Gen G Quid,1147,1179,1098,True,False,False,False
53,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'lkWx7Vaa3Oxhe1E9qz0d40HBNpoOl09n_qsKJY-KshctVRY', 'summonerName': 'DK Chasy', 'leaguePoints': 1139, 'rank': 'I', 'wins': 723, 'losses': 660, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",lkWx7Vaa3Oxhe1E9qz0d40HBNpoOl09n_qsKJY-KshctVRY,DK Chasy,1139,723,660,True,False,False,False
54,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'rqD9hTgQqhCfcC3el5wyO5V6tqYUEDugfYsSy4K-jLHShRE', 'summonerName': '호잇이', 'leaguePoints': 1138, 'rank': 'I', 'wins': 726, 'losses': 659, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",rqD9hTgQqhCfcC3el5wyO5V6tqYUEDugfYsSy4K-jLHShRE,호잇이,1138,726,659,True,False,False,False
55,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '_ifs-WU7CdTOKCJElEQB90bjNKWkfQhKvUKKCt6N0tn-rL0', 'summonerName': '좀 아쉽다', 'leaguePoints': 1138, 'rank': 'I', 'wins': 475, 'losses': 410, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",_ifs-WU7CdTOKCJElEQB90bjNKWkfQhKvUKKCt6N0tn-rL0,좀 아쉽다,1138,475,410,True,False,False,False
56,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'ddTv0xEOikObzb2OiDLKqloc6VyP2-GpLE8dZSi8V-oo3Q', 'summonerName': '사막낙타', 'leaguePoints': 1134, 'rank': 'I', 'wins': 335, 'losses': 278, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",ddTv0xEOikObzb2OiDLKqloc6VyP2-GpLE8dZSi8V-oo3Q,사막낙타,1134,335,278,False,False,False,True
57,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 's_z9LUBYgLnM5rm2C6dT0hG2dAm2RSwNmjOYrp_oN9durUE', 'summonerName': '아라드의흔한명섭', 'leaguePoints': 1133, 'rank': 'I', 'wins': 309, 'losses': 246, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",s_z9LUBYgLnM5rm2C6dT0hG2dAm2RSwNmjOYrp_oN9durUE,아라드의흔한명섭,1133,309,246,False,False,False,False
58,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'dUPcOqXDCwViXPJE5yK32tlB6D1-A5wiOJ8Lm7c3WEOJ6vg', 'summonerName': 'BRO Delight', 'leaguePoints': 1125, 'rank': 'I', 'wins': 653, 'losses': 593, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",dUPcOqXDCwViXPJE5yK32tlB6D1-A5wiOJ8Lm7c3WEOJ6vg,BRO Delight,1125,653,593,False,False,False,False
59,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'vkUIPfGgjoshoFpmvlBRe5Y2JDB1qeQXf9fE5JgiEk6t1dE', 'summonerName': 'Yorick', 'leaguePoints': 1124, 'rank': 'I', 'wins': 575, 'losses': 506, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",vkUIPfGgjoshoFpmvlBRe5Y2JDB1qeQXf9fE5JgiEk6t1dE,Yorick,1124,575,506,True,False,False,False
60,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'tiV3NhO-AJVPjJWJr-1aF6QldQrRRPa19B3stOtrEdAgnTSXk4Ses8SOYw', 'summonerName': 'T1 Oner', 'leaguePoints': 1122, 'rank': 'I', 'wins': 275, 'losses': 218, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",tiV3NhO-AJVPjJWJr-1aF6QldQrRRPa19B3stOtrEdAgnTSXk4Ses8SOYw,T1 Oner,1122,275,218,True,False,False,False
61,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'wGkFEIBTC_rSgMP-DkmyTKs7p34igUdykqHBgrgwru5LldU', 'summonerName': 'ZED99', 'leaguePoints': 1119, 'rank': 'I', 'wins': 311, 'losses': 252, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",wGkFEIBTC_rSgMP-DkmyTKs7p34igUdykqHBgrgwru5LldU,ZED99,1119,311,252,True,False,False,False
62,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '5RAne0nFwFOSR9WgOnRnBedrBP4lSpiL7G3_nus5iPElYuF2', 'summonerName': '디알엑스 쿼드', 'leaguePoints': 1118, 'rank': 'I', 'wins': 228, 'losses': 164, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",5RAne0nFwFOSR9WgOnRnBedrBP4lSpiL7G3_nus5iPElYuF2,디알엑스 쿼드,1118,228,164,False,False,False,False
63,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'VveE_gCwO4JYGZdYNs77DS2jJL8AdCpnhxLDgv-xgdcbYRY', 'summonerName': ' Gen G Bdd', 'leaguePoints': 1110, 'rank': 'I', 'wins': 218, 'losses': 161, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",VveE_gCwO4JYGZdYNs77DS2jJL8AdCpnhxLDgv-xgdcbYRY, Gen G Bdd,1110,218,161,True,False,False,False
64,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'XiR_Yfy5ZMd015yTXXb86kGPLJUGzX_4wIuXUKebuTjwbQJMFy6mSu5A9A', 'summonerName': 'changguiiiiiiiii', 'leaguePoints': 1107, 'rank': 'I', 'wins': 382, 'losses': 323, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",XiR_Yfy5ZMd015yTXXb86kGPLJUGzX_4wIuXUKebuTjwbQJMFy6mSu5A9A,changguiiiiiiiii,1107,382,323,True,False,False,False
65,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'VMGl53xJ09UcGdXIGvIRuAy7RjtGFYTd-TyH1KLhQNgvTTsLbIyFSCdiBA', 'summonerName': '카아아아아아아아', 'leaguePoints': 1105, 'rank': 'I', 'wins': 470, 'losses': 414, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",VMGl53xJ09UcGdXIGvIRuAy7RjtGFYTd-TyH1KLhQNgvTTsLbIyFSCdiBA,카아아아아아아아,1105,470,414,True,False,False,False
66,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'c6q6aF_HBOYkezhasO-lK2i30JslBqMkXtygsXhMIwsViSo', 'summonerName': 'JUGKlNG', 'leaguePoints': 1105, 'rank': 'I', 'wins': 230, 'losses': 163, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",c6q6aF_HBOYkezhasO-lK2i30JslBqMkXtygsXhMIwsViSo,JUGKlNG,1105,230,163,False,False,False,False
67,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'OTXyFeJQaOY5rcZlUxD8I29SKkDm6YbvgpY5KW4qlyBjLkY', 'summonerName': '우주방패', 'leaguePoints': 1104, 'rank': 'I', 'wins': 482, 'losses': 421, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",OTXyFeJQaOY5rcZlUxD8I29SKkDm6YbvgpY5KW4qlyBjLkY,우주방패,1104,482,421,True,False,False,True
68,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'fj8fqeUZ4zlbWMGxHWRW4CxqBXPYOYcThGSydMgZQ4YMmVw', 'summonerName': 'haizailache', 'leaguePoints': 1096, 'rank': 'I', 'wins': 191, 'losses': 142, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",fj8fqeUZ4zlbWMGxHWRW4CxqBXPYOYcThGSydMgZQ4YMmVw,haizailache,1096,191,142,True,False,False,True
69,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '3HhN-MW0VDLE_htj4_GQ0LlcInS8GzF_Ccevkn543dRkn_w', 'summonerName': 'AF Bull', 'leaguePoints': 1093, 'rank': 'I', 'wins': 813, 'losses': 756, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",3HhN-MW0VDLE_htj4_GQ0LlcInS8GzF_Ccevkn543dRkn_w,AF Bull,1093,813,756,True,False,False,False
70,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'OsvblDWEm6SKJfWcHb1AUoZf7bY5oVpwzDyZvFDfdT7qwqw', 'summonerName': 'ruanruantuan', 'leaguePoints': 1089, 'rank': 'I', 'wins': 438, 'losses': 358, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",OsvblDWEm6SKJfWcHb1AUoZf7bY5oVpwzDyZvFDfdT7qwqw,ruanruantuan,1089,438,358,False,False,False,False
71,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'BX-SGhcWxLfY23dYhq3TaakMJKneRkS-1_0DssdNPjGmKL-OLjBbZ1setg', 'summonerName': '누구세요5', 'leaguePoints': 1085, 'rank': 'I', 'wins': 287, 'losses': 212, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",BX-SGhcWxLfY23dYhq3TaakMJKneRkS-1_0DssdNPjGmKL-OLjBbZ1setg,누구세요5,1085,287,212,True,False,False,False
72,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Z8jq4yHjfuNNUoXL7B6F5wZVRUvZ8rWGQsfir2A8d6RN7HE', 'summonerName': 'qfqwwqrqt', 'leaguePoints': 1083, 'rank': 'I', 'wins': 746, 'losses': 688, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Z8jq4yHjfuNNUoXL7B6F5wZVRUvZ8rWGQsfir2A8d6RN7HE,qfqwwqrqt,1083,746,688,True,False,False,False
73,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'FzUYmzzfn2yc5H4B5QABx8OL4ninUjk1fOMXglw8QvdqAXpV_yXgzmMcLw', 'summonerName': 'shenzhenshaoye', 'leaguePoints': 1082, 'rank': 'I', 'wins': 466, 'losses': 388, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",FzUYmzzfn2yc5H4B5QABx8OL4ninUjk1fOMXglw8QvdqAXpV_yXgzmMcLw,shenzhenshaoye,1082,466,388,True,False,False,True
74,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '8P1IzJEWTHTmYgZTTeSSLnA4gVyytP75W3fjv62-GjUfM3s', 'summonerName': '타 잔', 'leaguePoints': 1080, 'rank': 'I', 'wins': 434, 'losses': 378, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",8P1IzJEWTHTmYgZTTeSSLnA4gVyytP75W3fjv62-GjUfM3s,타 잔,1080,434,378,True,False,False,False
75,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'ObJRY3KGt_XSqhCixpEqioKl2xPgw_4kUklNMiWvBfujHR0', 'summonerName': 'K T', 'leaguePoints': 1079, 'rank': 'I', 'wins': 359, 'losses': 290, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",ObJRY3KGt_XSqhCixpEqioKl2xPgw_4kUklNMiWvBfujHR0,K T,1079,359,290,False,False,False,False
76,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'fuOPX08GH5y8FkAjBjss7P0zRIi1sIHi0-6lNVBc6Sgr1Qo', 'summonerName': 'Destiny', 'leaguePoints': 1078, 'rank': 'I', 'wins': 512, 'losses': 451, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",fuOPX08GH5y8FkAjBjss7P0zRIi1sIHi0-6lNVBc6Sgr1Qo,Destiny,1078,512,451,True,False,False,False
77,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Xkm2CvSEt374q10Fap_xIONNvNIGfmHS7kqrEd4fgxqd4xTH', 'summonerName': 'BMX Piero', 'leaguePoints': 1078, 'rank': 'I', 'wins': 811, 'losses': 742, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Xkm2CvSEt374q10Fap_xIONNvNIGfmHS7kqrEd4fgxqd4xTH,BMX Piero,1078,811,742,True,False,False,False
78,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'o4_hcyIJqjRsGmh7wOEDHM0D-4UqOWRQx18x9h7Z1RBMntbRtTn-trXP7Q', 'summonerName': '핑찍지마', 'leaguePoints': 1077, 'rank': 'I', 'wins': 254, 'losses': 198, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",o4_hcyIJqjRsGmh7wOEDHM0D-4UqOWRQx18x9h7Z1RBMntbRtTn-trXP7Q,핑찍지마,1077,254,198,True,False,False,True
79,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'OzmVYU2Na1NSw-ThfkoXvL_5m1uMxeWjs-U-gJ21adaTVe7HRrjzPiJppw', 'summonerName': 'q7mm', 'leaguePoints': 1077, 'rank': 'I', 'wins': 453, 'losses': 397, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",OzmVYU2Na1NSw-ThfkoXvL_5m1uMxeWjs-U-gJ21adaTVe7HRrjzPiJppw,q7mm,1077,453,397,True,False,False,False
80,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '5GB56B0FjTAE7LYgtZr4qZGi5bCfScBYZO73YbAf8xFTqVY', 'summonerName': 'SPG BaeKHo', 'leaguePoints': 1074, 'rank': 'I', 'wins': 452, 'losses': 392, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",5GB56B0FjTAE7LYgtZr4qZGi5bCfScBYZO73YbAf8xFTqVY,SPG BaeKHo,1074,452,392,True,False,False,False
81,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'PT_mbwL3vMR7IqDiH66ygwjG4VY1Jkgu__3B0V_HQSPsAA', 'summonerName': 'JustLikeThatKR', 'leaguePoints': 1074, 'rank': 'I', 'wins': 660, 'losses': 604, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",PT_mbwL3vMR7IqDiH66ygwjG4VY1Jkgu__3B0V_HQSPsAA,JustLikeThatKR,1074,660,604,True,False,False,False
82,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'yPT6DQuhC0DH2anpVfpP4r_KUfc8rK-ePEhFKWS_US9Dp2o', 'summonerName': 'xinren', 'leaguePoints': 1073, 'rank': 'I', 'wins': 308, 'losses': 256, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",yPT6DQuhC0DH2anpVfpP4r_KUfc8rK-ePEhFKWS_US9Dp2o,xinren,1073,308,256,True,False,False,False
83,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'me8xdD95FBidMXqJnWD8ZB_xil7E3p5lecBpKODbiCZZegg', 'summonerName': '0008000', 'leaguePoints': 1072, 'rank': 'I', 'wins': 350, 'losses': 281, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",me8xdD95FBidMXqJnWD8ZB_xil7E3p5lecBpKODbiCZZegg,0008000,1072,350,281,False,False,False,False
84,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'VJeTiT_kZXjC2-hY86ZxhuJ4qIY8inBevZWET1iVhuiO2E0', 'summonerName': '누쇤퍅', 'leaguePoints': 1070, 'rank': 'I', 'wins': 515, 'losses': 453, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",VJeTiT_kZXjC2-hY86ZxhuJ4qIY8inBevZWET1iVhuiO2E0,누쇤퍅,1070,515,453,True,False,False,False
85,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'lbMso6W6XYQtFlFo1lxjLl5SCb89rXEHZ0t47tJuOWG86kE', 'summonerName': 'viper3', 'leaguePoints': 1070, 'rank': 'I', 'wins': 486, 'losses': 431, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",lbMso6W6XYQtFlFo1lxjLl5SCb89rXEHZ0t47tJuOWG86kE,viper3,1070,486,431,True,False,False,False
86,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '83tuP1AyD2YiEAuX6UedwrBYhpz-_nRsiJ5xxk2zal4Fnk4', 'summonerName': 'Gen G Clid', 'leaguePoints': 1069, 'rank': 'I', 'wins': 779, 'losses': 716, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",83tuP1AyD2YiEAuX6UedwrBYhpz-_nRsiJ5xxk2zal4Fnk4,Gen G Clid,1069,779,716,True,False,False,True
87,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'TQcieRXwhrmdtP9ihQi3HU8F2wy4gn-UcoWw8xzdVFyj86s', 'summonerName': '윤용호', 'leaguePoints': 1069, 'rank': 'I', 'wins': 428, 'losses': 372, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",TQcieRXwhrmdtP9ihQi3HU8F2wy4gn-UcoWw8xzdVFyj86s,윤용호,1069,428,372,True,False,False,False
88,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'gHTE-gSIRFQ_1A3RulPWJxVsASJKPvt599LqwdeBf4FhfvWIMrP_XyS9Zw', 'summonerName': 'tan hua yi xian', 'leaguePoints': 1068, 'rank': 'I', 'wins': 846, 'losses': 773, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",gHTE-gSIRFQ_1A3RulPWJxVsASJKPvt599LqwdeBf4FhfvWIMrP_XyS9Zw,tan hua yi xian,1068,846,773,False,False,False,False
89,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '0TPe1lFnCzW8l5ar7T04Dx4Iz3yOcafPBaIMXwOFDFXSKHU', 'summonerName': 'kxlszxzz', 'leaguePoints': 1065, 'rank': 'I', 'wins': 395, 'losses': 328, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",0TPe1lFnCzW8l5ar7T04Dx4Iz3yOcafPBaIMXwOFDFXSKHU,kxlszxzz,1065,395,328,True,False,False,False
90,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'V_C0pKcic8gbqBYFF63wqBCDOYt50TBdgE1EOiwLu0Y52jOwB7uWCdkeiA', 'summonerName': 'DuDu11', 'leaguePoints': 1064, 'rank': 'I', 'wins': 578, 'losses': 497, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",V_C0pKcic8gbqBYFF63wqBCDOYt50TBdgE1EOiwLu0Y52jOwB7uWCdkeiA,DuDu11,1064,578,497,True,False,False,False
91,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '09zjWeTFQyG3OftiPbAx0X9iaC1SKB9TeBQVR9LEugMFaEU', 'summonerName': 'T1 Berserker', 'leaguePoints': 1054, 'rank': 'I', 'wins': 404, 'losses': 350, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",09zjWeTFQyG3OftiPbAx0X9iaC1SKB9TeBQVR9LEugMFaEU,T1 Berserker,1054,404,350,True,False,False,False
92,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'xfo6ELXpeRTv9bpibE5urvy0kkxwJbpQRqjF68yKoAX4N0c', 'summonerName': 'N0T Angry', 'leaguePoints': 1053, 'rank': 'I', 'wins': 487, 'losses': 437, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",xfo6ELXpeRTv9bpibE5urvy0kkxwJbpQRqjF68yKoAX4N0c,N0T Angry,1053,487,437,False,False,False,False
93,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'PUYPNmmfexJEBb-mK4VN0rRPot3U3wRAcYqIzMk4ZmiipAKBpyy7NMTn1A', 'summonerName': 'byz', 'leaguePoints': 1052, 'rank': 'I', 'wins': 317, 'losses': 232, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",PUYPNmmfexJEBb-mK4VN0rRPot3U3wRAcYqIzMk4ZmiipAKBpyy7NMTn1A,byz,1052,317,232,True,False,False,False
94,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'fZm7_as-bHhPC0nselYpiPMmXKrPexSfgBLBqn9iqTAcQOE', 'summonerName': '어제보단잘하자', 'leaguePoints': 1046, 'rank': 'I', 'wins': 328, 'losses': 265, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",fZm7_as-bHhPC0nselYpiPMmXKrPexSfgBLBqn9iqTAcQOE,어제보단잘하자,1046,328,265,False,False,False,True
95,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'efePY7TH86bJvUom52LPEiN6cMIslOzW8WsMYeDFaWae-7Y', 'summonerName': 'xiaguang', 'leaguePoints': 1044, 'rank': 'I', 'wins': 375, 'losses': 317, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",efePY7TH86bJvUom52LPEiN6cMIslOzW8WsMYeDFaWae-7Y,xiaguang,1044,375,317,False,False,False,True
96,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'nn9bpEDfqL56LBcYyy8Ot6Z4apsD6xC1xn2JBZxHY__rzp8', 'summonerName': 'KT R TOP', 'leaguePoints': 1042, 'rank': 'I', 'wins': 645, 'losses': 593, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",nn9bpEDfqL56LBcYyy8Ot6Z4apsD6xC1xn2JBZxHY__rzp8,KT R TOP,1042,645,593,True,False,False,False
